SiteName,Season,SurveyYear,SurveyDate,Section,ProtectionArea,NumHumans,NumLeashedDogs,NumUnleashedDogs,NumDogsRoaming,NumDogsChasingBirds,NumDogsChasingPlovers,NumPloversDisturbed,NumHorses,NumVehicles,Notes,QCFlag,QCNotes,SectorStartTime_CALCULATED,SectorEndTime_CALCULATED
Ocean Beach,WINTER,1997,12/20/1997,4,Yes,19,0,0,2,0,0,0,0,0,3 flying kites,,,1997-12-20T13:53:00Z,1997-12-20T14:03:00Z
Ocean Beach,WINTER,1997,12/20/1997,5,Yes,26,1,1,6,0,0,0,0,0,,,,1997-12-20T13:20:00Z,1997-12-20T13:53:00Z
Ocean Beach,WINTER,1997,12/20/1997,6,Yes,22,0,0,1,0,0,0,0,0,,,,1997-12-20T13:06:00Z,1997-12-20T13:20:00Z
Ocean Beach,WINTER,1997,12/20/1997,7,Yes,2,0,0,1,0,0,0,0,0,,,,1997-12-20T12:55:00Z,1997-12-20T13:06:00Z
Ocean Beach,WINTER,1997,12/20/1997,8,Yes,5,0,0,0,0,1,1,0,0,oiled live MEGU,,,1997-12-20T13:05:00Z,1997-12-20T13:20:00Z
Ocean Beach,WINTER,1997,12/20/1997,9,Yes,8,0,0,0,0,0,0,0,0,,,,1997-12-20T13:20:00Z,1997-12-20T13:37:00Z
Ocean Beach,WINTER,1997,12/20/1997,10,Yes,3,0,0,0,0,0,0,0,0,,,,1997-12-20T13:37:00Z,1997-12-20T13:46:00Z
Ocean Beach,WINTER,1997,12/20/1997,11,Yes,4,0,0,2,0,0,0,0,0,,,,1997-12-20T13:46:00Z,1997-12-20T13:54:00Z
Ocean Beach,WINTER,1997,12/20/1997,12,Yes,6,0,0,2,0,0,0,0,0,,,,1997-12-20T13:54:00Z,1997-12-20T14:00:00Z
Ocean Beach,WINTER,1997,12/20/1997,13,No,13,0,0,2,0,0,0,0,0,,,,1997-12-20T14:00:00Z,1997-12-20T14:00:00Z
Ocean Beach,WINTER,1997,12/20/1997,14,No,0,0,0,0,0,0,0,0,0,not surveyed,,,1997-12-20T14:00:00Z,1997-12-20T14:05:00Z
Ocean Beach,WINTER,1997,12/24/1997,1,No,4,0,0,1,0,0,0,0,0,,,,1997-12-24T11:05:00Z,1997-12-24T11:11:00Z
Ocean Beach,WINTER,1997,12/24/1997,2,No,12,0,0,0,0,0,0,0,0,,,,1997-12-24T10:59:00Z,1997-12-24T11:05:00Z
Ocean Beach,WINTER,1997,12/24/1997,3,No,28,0,6,3,0,0,0,0,1,1 bike,,,1997-12-24T10:47:00Z,1997-12-24T10:59:00Z
Ocean Beach,WINTER,1997,12/24/1997,4,Yes,26,1,0,0,3,0,0,0,1,1 bike,,,1997-12-24T10:30:00Z,1997-12-24T10:47:00Z
Ocean Beach,WINTER,1997,12/24/1997,5,Yes,21,0,0,1,1,0,0,0,0,,,,1997-12-24T10:06:00Z,1997-12-24T10:30:00Z
Ocean Beach,WINTER,1997,12/24/1997,6,Yes,19,6,0,1,1,0,0,0,0,,,,1997-12-24T09:39:00Z,1997-12-24T10:06:00Z
Ocean Beach,WINTER,1997,12/24/1997,7,Yes,13,0,1,3,0,0,0,0,0,,,,1997-12-24T09:26:00Z,1997-12-24T09:39:00Z
Ocean Beach,WINTER,1997,12/24/1997,8,Yes,16,1,1,0,1,0,0,0,0,LE talk to dogowners,,,1997-12-24T11:30:00Z,1997-12-24T11:58:00Z
Ocean Beach,WINTER,1997,12/24/1997,9,Yes,14,0,0,0,0,0,0,0,0,dead female scoter,,,1997-12-24T11:58:00Z,1997-12-24T12:17:00Z
Ocean Beach,WINTER,1997,12/24/1997,10,Yes,2,0,0,0,0,0,0,0,0,,,,1997-12-24T12:17:00Z,1997-12-24T12:25:00Z
Ocean Beach,WINTER,1997,12/24/1997,11,Yes,3,0,0,1,0,0,0,0,0,,,,1997-12-24T12:25:00Z,1997-12-24T12:31:00Z
Ocean Beach,WINTER,1997,12/24/1997,12,Yes,7,0,0,0,0,0,0,0,0,,,,1997-12-24T12:31:00Z,1997-12-24T12:36:00Z
Ocean Beach,WINTER,1997,12/24/1997,13,No,1,0,0,1,0,0,0,0,0,LE in parking lot,,,1997-12-24T12:36:00Z,1997-12-24T12:40:00Z
Ocean Beach,WINTER,1997,12/24/1997,14,No,0,0,0,0,0,0,0,0,0,not surveyed,,,1997-12-24T12:40:00Z,1997-12-24T12:40:00Z
Ocean Beach,WINTER,1997,12/31/1997,1,No,2,0,0,0,0,0,0,0,0,,,,1997-12-31T10:55:00Z,1997-12-31T11:00:00Z
Ocean Beach,WINTER,1997,12/31/1997,2,No,2,0,0,0,0,0,0,0,0,,,,1997-12-31T10:46:00Z,1997-12-31T10:55:00Z
Ocean Beach,WINTER,1997,12/31/1997,3,No,18,0,1,0,0,0,0,0,0,,,,1997-12-31T10:38:00Z,1997-12-31T10:46:00Z
Ocean Beach,WINTER,1997,12/31/1997,4,Yes,14,0,0,2,0,0,0,0,0,,,,1997-12-31T10:26:00Z,1997-12-31T10:38:00Z
Ocean Beach,WINTER,1997,12/31/1997,5,Yes,14,0,0,0,0,0,0,0,0,,,,1997-12-31T09:43:00Z,1997-12-31T10:26:00Z
Ocean Beach,WINTER,1997,12/31/1997,6,Yes,0,0,0,0,0,0,0,0,0,,,,1997-12-31T09:32:00Z,1997-12-31T09:43:00Z
Ocean Beach,WINTER,1997,12/31/1997,7,Yes,17,2,0,0,0,0,0,0,0,,,,1997-12-31T09:21:00Z,1997-12-31T09:32:00Z
Ocean Beach,WINTER,1997,12/31/1997,8,Yes,13,0,0,0,0,0,0,0,0,,,,1997-12-31T09:21:00Z,1997-12-31T09:46:00Z
Ocean Beach,WINTER,1997,12/31/1997,9,Yes,3,0,0,0,0,0,0,0,0,,,,1997-12-31T09:46:00Z,1997-12-31T10:10:00Z
Ocean Beach,WINTER,1997,12/31/1997,10,Yes,2,0,0,0,0,0,0,0,0,,,,1997-12-31T10:10:00Z,1997-12-31T10:19:00Z
Ocean Beach,WINTER,1997,12/31/1997,11,Yes,5,0,0,0,0,0,0,0,0,,,,1997-12-31T10:19:00Z,1997-12-31T10:27:00Z
Ocean Beach,WINTER,1997,12/31/1997,12,Yes,3,0,0,3,0,0,0,0,0,,,,1997-12-31T10:27:00Z,1997-12-31T10:33:00Z
Ocean Beach,WINTER,1997,12/31/1997,13,No,4,0,0,0,0,0,0,0,0,,,,1997-12-31T10:33:00Z,1997-12-31T10:35:00Z
Ocean Beach,WINTER,1997,12/31/1997,14,No,0,0,0,0,0,0,0,0,0,not surveyed,,,1997-12-31T10:35:00Z,1997-12-31T10:35:00Z
Ocean Beach,WINTER,1997,1/10/1998,1,No,12,0,2,2,0,0,0,0,0,,,,1998-01-10T13:44:00Z,1998-01-10T13:47:00Z
Ocean Beach,WINTER,1997,1/10/1998,2,No,8,0,0,1,0,0,0,0,0,,,,1998-01-10T13:37:00Z,1998-01-10T13:44:00Z
Ocean Beach,WINTER,1997,1/10/1998,3,No,39,1,2,4,0,0,0,0,0,wom feedng gulls/1kt,,,1998-01-10T13:26:00Z,1998-01-10T13:37:00Z
Ocean Beach,WINTER,1997,1/10/1998,4,Yes,23,0,2,0,0,0,0,0,0,,,,1998-01-10T13:15:00Z,1998-01-10T13:26:00Z
Ocean Beach,WINTER,1997,1/10/1998,5,Yes,11,0,1,3,0,0,12,0,0,jogger knowingly dis,,,1998-01-10T12:55:00Z,1998-01-10T13:15:00Z
Ocean Beach,WINTER,1997,1/10/1998,6,Yes,9,1,0,1,0,0,3,0,0,dist by us,,,1998-01-10T12:40:00Z,1998-01-10T12:55:00Z
Ocean Beach,WINTER,1997,1/10/1998,7,Yes,6,0,1,0,0,0,0,0,0,,,,1998-01-10T12:30:00Z,1998-01-10T12:40:00Z
Ocean Beach,WINTER,1997,1/10/1998,8,Yes,20,0,1,0,0,0,0,0,0,,,,1998-01-10T12:30:00Z,1998-01-10T12:55:00Z
Ocean Beach,WINTER,1997,1/10/1998,9,Yes,2,0,1,0,0,0,0,0,0,,,,1998-01-10T12:55:00Z,1998-01-10T13:09:00Z
Ocean Beach,WINTER,1997,1/10/1998,10,Yes,8,1,0,0,0,0,0,5,0,,,,1998-01-10T13:09:00Z,1998-01-10T13:20:00Z
Ocean Beach,WINTER,1997,1/10/1998,11,Yes,7,0,0,1,0,0,0,0,0,,,,1998-01-10T13:20:00Z,1998-01-10T13:30:00Z
Ocean Beach,WINTER,1997,1/10/1998,12,Yes,3,0,1,2,0,0,0,0,0,,,,1998-01-10T13:30:00Z,1998-01-10T13:37:00Z
Ocean Beach,WINTER,1997,1/10/1998,13,No,2,0,0,0,0,0,0,0,0,,,,1998-01-10T13:37:00Z,1998-01-10T13:41:00Z
Ocean Beach,WINTER,1997,1/10/1998,14,No,0,0,0,0,0,0,0,0,0,not surveyed,,,1998-01-10T13:41:00Z,1998-01-10T13:41:00Z
Ocean Beach,WINTER,1997,1/17/1998,1,No,28,0,0,0,0,0,0,0,0,,,,1998-01-17T14:09:00Z,1998-01-17T14:11:00Z
Ocean Beach,WINTER,1997,1/17/1998,2,No,53,0,3,1,0,0,0,0,2,2 bikers @ waterline,,,1998-01-17T14:00:00Z,1998-01-17T14:09:00Z
Ocean Beach,WINTER,1997,1/17/1998,3,No,125,4,2,3,0,0,0,0,0,kite,,,1998-01-17T13:49:00Z,1998-01-17T14:00:00Z
Ocean Beach,WINTER,1997,1/17/1998,4,Yes,105,1,7,1,0,0,0,0,0,kite,,,1998-01-17T13:35:00Z,1998-01-17T13:49:00Z
Ocean Beach,WINTER,1997,1/17/1998,5,Yes,101,6,0,1,0,0,5,3,0,flushed by joggers,,,1998-01-17T13:01:00Z,1998-01-17T13:35:00Z
Ocean Beach,WINTER,1997,1/17/1998,6,Yes,50,0,0,1,1,0,0,2,0,chasing willets,,,1998-01-17T12:45:00Z,1998-01-17T13:01:00Z
Ocean Beach,WINTER,1997,1/17/1998,7,Yes,17,0,0,1,0,0,0,4,0,horses running N&S,,,1998-01-17T12:31:00Z,1998-01-17T12:45:00Z
Ocean Beach,WINTER,1997,1/17/1998,8,Yes,25,1,0,2,1,0,0,0,0,dead dog/seal,,,1998-01-17T12:31:00Z,1998-01-17T12:52:00Z
Ocean Beach,WINTER,1997,1/17/1998,9,Yes,25,1,0,0,0,0,0,0,0,,,,1998-01-17T12:52:00Z,1998-01-17T13:09:00Z
Ocean Beach,WINTER,1997,1/17/1998,10,Yes,19,0,0,1,0,0,0,0,0,,,,1998-01-17T13:09:00Z,1998-01-17T13:20:00Z
Ocean Beach,WINTER,1997,1/17/1998,11,Yes,14,0,1,0,0,0,0,0,0,,,,1998-01-17T13:20:00Z,1998-01-17T13:30:00Z
Ocean Beach,WINTER,1997,1/17/1998,12,Yes,50,0,4,1,0,0,0,0,0,,,,1998-01-17T13:30:00Z,1998-01-17T13:37:00Z
Ocean Beach,WINTER,1997,1/17/1998,13,No,17,0,6,0,0,0,0,0,0,,,,1998-01-17T13:37:00Z,1998-01-17T13:40:00Z
Ocean Beach,WINTER,1997,1/17/1998,14,No,0,0,0,0,0,0,0,0,0,not surveyed,,,1998-01-17T13:40:00Z,1998-01-17T13:40:00Z
Ocean Beach,WINTER,1997,1/21/1998,1,No,10,0,0,3,0,0,0,0,0,,,,1998-01-21T10:47:00Z,1998-01-21T10:51:00Z
Ocean Beach,WINTER,1997,1/21/1998,2,No,3,0,0,0,0,0,0,0,0,,,,1998-01-21T10:41:00Z,1998-01-21T10:47:00Z
Ocean Beach,WINTER,1997,1/21/1998,3,No,7,0,0,0,0,0,0,0,0,,,,1998-01-21T10:32:00Z,1998-01-21T10:41:00Z
Ocean Beach,WINTER,1997,1/21/1998,4,Yes,7,0,0,0,0,0,0,0,0,,,,1998-01-21T10:22:00Z,1998-01-21T10:32:00Z
Ocean Beach,WINTER,1997,1/21/1998,5,Yes,10,2,0,0,0,0,0,0,0,,,,1998-01-21T09:56:00Z,1998-01-21T10:22:00Z
Ocean Beach,WINTER,1997,1/21/1998,6,Yes,26,0,0,4,0,0,0,0,0,,,,1998-01-21T09:43:00Z,1998-01-21T09:56:00Z
Ocean Beach,WINTER,1997,1/21/1998,7,Yes,10,0,0,0,0,0,0,0,0,,,,1998-01-21T09:29:00Z,1998-01-21T09:43:00Z
Ocean Beach,WINTER,1997,1/21/1998,8,Yes,9,0,0,3,0,0,0,0,0,,,,1998-01-21T09:29:00Z,1998-01-21T09:45:00Z
Ocean Beach,WINTER,1997,1/21/1998,9,Yes,26,3,1,2,0,0,0,0,0,,,,1998-01-21T09:45:00Z,1998-01-21T10:03:00Z
Ocean Beach,WINTER,1997,1/21/1998,10,Yes,12,2,0,0,0,0,0,0,0,,,,1998-01-21T10:03:00Z,1998-01-21T10:15:00Z
Ocean Beach,WINTER,1997,1/21/1998,11,Yes,11,3,0,3,0,0,0,0,0,,,,1998-01-21T10:15:00Z,1998-01-21T10:22:00Z
Ocean Beach,WINTER,1997,1/21/1998,12,Yes,5,0,0,1,0,0,0,0,0,,,,1998-01-21T10:22:00Z,1998-01-21T10:30:00Z
Ocean Beach,WINTER,1997,1/21/1998,13,No,0,0,0,0,0,0,0,0,0,,,,1998-01-21T10:30:00Z,1998-01-21T10:33:00Z
Ocean Beach,WINTER,1997,1/21/1998,14,No,0,0,0,0,0,0,0,0,0,not surveyed,,,1998-01-21T10:33:00Z,1998-01-21T10:33:00Z
Ocean Beach,WINTER,1997,1/24/1998,1,No,87,2,2,5,0,0,0,0,0,,,,1998-01-24T13:39:00Z,1998-01-24T13:45:00Z
Ocean Beach,WINTER,1997,1/24/1998,2,No,113,2,5,3,0,0,0,0,1,bike,,,1998-01-24T13:31:00Z,1998-01-24T13:39:00Z
Ocean Beach,WINTER,1997,1/24/1998,3,No,131,2,8,4,0,0,0,0,5,bikes,,,1998-01-24T13:22:00Z,1998-01-24T13:31:00Z
Ocean Beach,WINTER,1997,1/24/1998,4,Yes,140,1,5,3,0,0,0,0,2,bikes,,,1998-01-24T13:14:00Z,1998-01-24T13:22:00Z
Ocean Beach,WINTER,1997,1/24/1998,5,Yes,153,1,2,1,1,0,18,0,1,chas godwits/1 bike,,,1998-01-24T12:47:00Z,1998-01-24T13:14:00Z
Ocean Beach,WINTER,1997,1/24/1998,6,Yes,86,2,2,1,2,0,0,0,0,chasin gulls/godwits,,,1998-01-24T12:34:00Z,1998-01-24T12:47:00Z
Ocean Beach,WINTER,1997,1/24/1998,7,Yes,35,0,0,0,0,0,0,0,1,bike,,,1998-01-24T12:24:00Z,1998-01-24T12:34:00Z
Ocean Beach,WINTER,1997,1/24/1998,8,Yes,35,1,0,0,0,0,0,0,0,,,,1998-01-24T12:24:00Z,1998-01-24T12:36:00Z
Ocean Beach,WINTER,1997,1/24/1998,9,Yes,38,1,0,0,0,0,0,0,0,,,,1998-01-24T12:36:00Z,1998-01-24T12:51:00Z
Ocean Beach,WINTER,1997,1/24/1998,10,Yes,27,0,0,0,0,0,0,0,3,bikes/oiled ded COMU,,,1998-01-24T12:51:00Z,1998-01-24T13:01:00Z
Ocean Beach,WINTER,1997,1/24/1998,11,Yes,22,1,0,2,0,0,0,0,0,,,,1998-01-24T13:01:00Z,1998-01-24T13:09:00Z
Ocean Beach,WINTER,1997,1/24/1998,12,Yes,48,0,0,4,0,0,0,0,0,,,,1998-01-24T13:09:00Z,1998-01-24T13:15:00Z
Ocean Beach,WINTER,1997,1/24/1998,13,No,27,0,0,10,0,0,0,0,0,,,,1998-01-24T13:15:00Z,1998-01-24T13:18:00Z
Ocean Beach,WINTER,1997,1/24/1998,14,No,0,0,0,0,0,0,0,0,0,not surveyed,,,1998-01-24T13:18:00Z,1998-01-24T13:18:00Z
Ocean Beach,WINTER,1997,1/28/1998,1,No,11,0,0,0,0,0,0,0,0,,,,1998-01-28T10:47:00Z,1998-01-28T10:47:00Z
Ocean Beach,WINTER,1997,1/28/1998,2,No,12,0,0,0,0,0,0,0,0,,,,1998-01-28T10:35:00Z,1998-01-28T10:47:00Z
Ocean Beach,WINTER,1997,1/28/1998,3,No,18,0,0,4,0,0,0,0,0,,,,1998-01-28T10:27:00Z,1998-01-28T10:35:00Z
Ocean Beach,WINTER,1997,1/28/1998,4,Yes,11,0,0,0,0,0,0,0,0,,,,1998-01-28T10:11:00Z,1998-01-28T10:27:00Z
Ocean Beach,WINTER,1997,1/28/1998,5,Yes,19,1,0,2,0,0,0,0,0,,,,1998-01-28T09:41:00Z,1998-01-28T10:11:00Z
Ocean Beach,WINTER,1997,1/28/1998,6,Yes,11,0,0,2,1,0,0,0,0,chasing many birds,,,1998-01-28T09:32:00Z,1998-01-28T09:41:00Z
Ocean Beach,WINTER,1997,1/28/1998,7,Yes,15,0,0,2,0,0,0,0,0,,,,1998-01-28T09:21:00Z,1998-01-28T09:32:00Z
Ocean Beach,WINTER,1997,1/28/1998,8,Yes,13,0,0,0,0,0,0,0,0,,,,1998-01-28T09:21:00Z,1998-01-28T09:36:00Z
Ocean Beach,WINTER,1997,1/28/1998,9,Yes,6,0,0,0,0,0,0,0,0,,,,1998-01-28T09:36:00Z,1998-01-28T09:51:00Z
Ocean Beach,WINTER,1997,1/28/1998,10,Yes,0,0,0,0,0,0,0,0,0,,,,1998-01-28T09:51:00Z,1998-01-28T10:00:00Z
Ocean Beach,WINTER,1997,1/28/1998,11,Yes,3,0,0,0,0,0,0,0,0,,,,1998-01-28T10:00:00Z,1998-01-28T10:09:00Z
Ocean Beach,WINTER,1997,1/28/1998,12,Yes,7,0,1,0,1,0,0,0,0,chasing a willet,,,1998-01-28T10:09:00Z,1998-01-28T10:16:00Z
Ocean Beach,WINTER,1997,1/28/1998,13,No,0,0,0,0,0,0,0,0,0,not surveyed,,,1998-01-28T10:16:00Z,1998-01-28T10:16:00Z
Ocean Beach,WINTER,1997,1/28/1998,14,No,0,0,0,0,0,0,0,0,0,not surveyed,,,1998-01-28T10:16:00Z,1998-01-28T10:16:00Z
Ocean Beach,WINTER,1997,1/31/1998,1,No,62,0,1,1,0,0,0,0,0,,,,1998-01-31T13:36:00Z,1998-01-31T13:40:00Z
Ocean Beach,WINTER,1997,1/31/1998,2,No,68,0,0,4,0,0,0,0,1,bike,,,1998-01-31T13:31:00Z,1998-01-31T13:36:00Z
Ocean Beach,WINTER,1997,1/31/1998,3,No,111,1,2,1,0,0,0,0,0,2 kites,,,1998-01-31T13:22:00Z,1998-01-31T13:31:00Z
Ocean Beach,WINTER,1997,1/31/1998,4,Yes,95,3,5,1,0,0,0,0,0,3 kites,,,1998-01-31T13:15:00Z,1998-01-31T13:22:00Z
Ocean Beach,WINTER,1997,1/31/1998,5,Yes,63,0,0,0,0,0,22,5,1,"hum/hors dist, 1bike",,,1998-01-31T12:42:00Z,1998-01-31T13:15:00Z
Ocean Beach,WINTER,1997,1/31/1998,6,Yes,17,0,0,0,0,0,0,0,0,,,,1998-01-31T12:33:00Z,1998-01-31T12:42:00Z
Ocean Beach,WINTER,1997,1/31/1998,7,Yes,15,1,0,0,0,0,0,0,0,,,,1998-01-31T12:25:00Z,1998-01-31T12:33:00Z
Ocean Beach,WINTER,1997,1/31/1998,8,Yes,9,0,0,1,0,0,0,0,0,"dead HEGU,oiled COMU",,,1998-01-31T12:25:00Z,1998-01-31T12:41:00Z
Ocean Beach,WINTER,1997,1/31/1998,9,Yes,10,0,0,0,0,0,0,0,0,"dead WEGR,oiled COMU",,,1998-01-31T12:41:00Z,1998-01-31T12:55:00Z
Ocean Beach,WINTER,1997,1/31/1998,10,Yes,4,0,1,0,0,0,0,0,0,dead oiled COMU,,,1998-01-31T12:55:00Z,1998-01-31T13:05:00Z
Ocean Beach,WINTER,1997,1/31/1998,11,Yes,0,0,0,0,0,0,0,0,0,not surveyed,,,1998-01-31T13:05:00Z,1998-01-31T13:05:00Z
Ocean Beach,WINTER,1997,1/31/1998,12,Yes,0,0,0,0,0,0,0,0,0,not surveyed,,,1998-01-31T13:05:00Z,1998-01-31T13:05:00Z
Ocean Beach,WINTER,1997,1/31/1998,13,No,0,0,0,0,0,0,0,0,0,not surveyed,,,1998-01-31T13:05:00Z,1998-01-31T13:05:00Z
Ocean Beach,WINTER,1997,1/31/1998,14,No,0,0,0,0,0,0,0,0,0,not surveyed,,,1998-01-31T13:05:00Z,1998-01-31T13:05:00Z
Ocean Beach,WINTER,1997,2/4/1998,1,No,2,0,0,0,0,0,0,0,0,,,,1998-02-04T10:57:00Z,1998-02-04T11:00:00Z
Ocean Beach,WINTER,1997,2/4/1998,2,No,14,1,0,0,2,0,0,0,0,,,,1998-02-04T10:47:00Z,1998-02-04T10:57:00Z
Ocean Beach,WINTER,1997,2/4/1998,3,No,17,1,0,2,0,0,0,0,0,dead imm WEGU,,,1998-02-04T10:34:00Z,1998-02-04T10:47:00Z
Ocean Beach,WINTER,1997,2/4/1998,4,Yes,16,2,0,0,4,0,0,0,0,,,,1998-02-04T10:15:00Z,1998-02-04T10:34:00Z
Ocean Beach,WINTER,1997,2/4/1998,5,Yes,13,2,0,1,0,0,0,0,0,dead oiled COMU,,,1998-02-04T10:00:00Z,1998-02-04T10:15:00Z
Ocean Beach,WINTER,1997,2/4/1998,6,Yes,7,1,0,2,0,0,0,0,0,dead oiled cormorant,,,1998-02-04T09:46:00Z,1998-02-04T10:00:00Z
Ocean Beach,WINTER,1997,2/4/1998,7,Yes,4,3,0,0,0,0,0,0,0,live oiled COMU,,,1998-02-04T09:22:00Z,1998-02-04T09:46:00Z
Ocean Beach,WINTER,1997,2/4/1998,8,Yes,6,3,0,1,0,0,0,0,0,dead COMU,,,1998-02-04T09:22:00Z,1998-02-04T09:46:00Z
Ocean Beach,WINTER,1997,2/4/1998,9,Yes,9,0,0,0,0,0,0,0,0,2 dead oiled COMU,,,1998-02-04T09:46:00Z,1998-02-04T10:00:00Z
Ocean Beach,WINTER,1997,2/4/1998,10,Yes,6,0,0,0,0,0,0,0,0,dead PECO/SUSC,,,1998-02-04T10:00:00Z,1998-02-04T10:14:00Z
Ocean Beach,WINTER,1997,2/4/1998,11,Yes,3,0,0,0,0,0,0,0,0,,,,1998-02-04T10:14:00Z,1998-02-04T10:22:00Z
Ocean Beach,WINTER,1997,2/4/1998,12,Yes,0,0,0,1,0,0,0,0,0,,,,1998-02-04T10:22:00Z,1998-02-04T10:29:00Z
Ocean Beach,WINTER,1997,2/4/1998,13,No,0,0,0,0,0,0,0,0,0,,,,1998-02-04T10:29:00Z,1998-02-04T10:30:00Z
Ocean Beach,WINTER,1997,2/4/1998,14,No,0,0,0,0,0,0,0,0,0,not surveyed,,,1998-02-04T10:30:00Z,1998-02-04T10:30:00Z
Ocean Beach,WINTER,1997,2/7/1998,1,No,39,0,0,2,0,0,0,0,0,dead oiled COMU,,,1998-02-07T13:55:00Z,1998-02-07T14:04:00Z
Ocean Beach,WINTER,1997,2/7/1998,2,No,34,1,2,1,0,0,0,0,1,bike,,,1998-02-07T14:04:00Z,1998-02-07T14:08:00Z
Ocean Beach,WINTER,1997,2/7/1998,3,No,75,2,2,10,0,0,0,0,0,,,,1998-02-07T14:08:00Z,1998-02-07T14:15:00Z
Ocean Beach,WINTER,1997,2/7/1998,4,Yes,80,0,0,5,0,0,0,0,0,,,,1998-02-07T14:15:00Z,1998-02-07T14:22:00Z
Ocean Beach,WINTER,1997,2/7/1998,5,Yes,42,2,0,1,1,0,0,0,0,chasing sanderlings,,,1998-02-07T14:22:00Z,1998-02-07T14:37:00Z
Ocean Beach,WINTER,1997,2/7/1998,6,Yes,27,1,0,0,0,0,0,0,0,dead scoter,,,1998-02-07T14:37:00Z,1998-02-07T14:49:00Z
Ocean Beach,WINTER,1997,2/7/1998,7,Yes,19,1,0,0,0,0,0,0,0,,,,1998-02-07T14:49:00Z,1998-02-07T14:59:00Z
Ocean Beach,WINTER,1997,2/7/1998,8,Yes,23,2,0,0,0,0,0,0,0,"dedWEGR/2oilMU,2kite",,,1998-02-07T14:59:00Z,1998-02-07T15:22:00Z
Ocean Beach,WINTER,1997,2/7/1998,9,Yes,13,2,0,0,0,0,0,0,0,dead oiled WEGR,,,1998-02-07T15:22:00Z,1998-02-07T15:34:00Z
Ocean Beach,WINTER,1997,2/7/1998,10,Yes,16,3,1,0,0,0,0,0,1,bike,,,1998-02-07T15:34:00Z,1998-02-07T15:40:00Z
Ocean Beach,WINTER,1997,2/7/1998,11,Yes,8,0,0,0,1,0,0,0,0,chasing rock doves,,,1998-02-07T15:40:00Z,1998-02-07T15:46:00Z
Ocean Beach,WINTER,1997,2/7/1998,12,Yes,3,0,0,0,0,0,0,0,0,,,,1998-02-07T15:46:00Z,1998-02-07T15:50:00Z
Ocean Beach,WINTER,1997,2/7/1998,13,No,0,0,0,0,0,0,0,0,0,not surveyed,,,1998-02-07T15:50:00Z,1998-02-07T15:50:00Z
Ocean Beach,WINTER,1997,2/7/1998,14,No,0,0,0,0,0,0,0,0,0,not surveyed,,,1998-02-07T15:50:00Z,1998-02-07T15:50:00Z
Ocean Beach,WINTER,1997,2/11/1998,1,No,6,0,0,4,0,0,0,0,1,bulldozer working,,,1998-02-11T11:06:00Z,1998-02-11T11:11:00Z
Ocean Beach,WINTER,1997,2/11/1998,2,No,6,0,0,0,0,0,0,0,0,,,,1998-02-11T10:57:00Z,1998-02-11T11:06:00Z
Ocean Beach,WINTER,1997,2/11/1998,3,No,12,0,0,1,0,0,0,0,0,dozer tracks uppr1/2,,,1998-02-11T10:44:00Z,1998-02-11T10:57:00Z
Ocean Beach,WINTER,1997,2/11/1998,4,Yes,22,1,0,7,0,0,25,0,0,unint dist by walker,,,1998-02-11T10:16:00Z,1998-02-11T10:44:00Z
Ocean Beach,WINTER,1997,2/11/1998,5,Yes,6,0,0,0,0,0,0,0,0,,,,1998-02-11T10:00:00Z,1998-02-11T10:16:00Z
Ocean Beach,WINTER,1997,2/11/1998,6,Yes,5,0,0,0,0,0,0,0,0,,,,1998-02-11T09:48:00Z,1998-02-11T10:00:00Z
Ocean Beach,WINTER,1997,2/11/1998,7,Yes,5,2,0,0,0,0,0,0,0,"6x4"" tarball in surf",,,1998-02-11T09:31:00Z,1998-02-11T09:48:00Z
Ocean Beach,WINTER,1997,2/11/1998,8,Yes,15,4,0,0,0,0,0,0,0,"Beachwatch,6""tarball",,,1998-02-11T09:31:00Z,1998-02-11T09:56:00Z
Ocean Beach,WINTER,1997,2/11/1998,9,Yes,5,1,0,0,0,0,0,0,0,,,,1998-02-11T09:56:00Z,1998-02-11T10:17:00Z
Ocean Beach,WINTER,1997,2/11/1998,10,Yes,1,0,0,0,0,0,0,0,0,,,,1998-02-11T10:17:00Z,1998-02-11T10:28:00Z
Ocean Beach,WINTER,1997,2/11/1998,11,Yes,0,0,0,0,0,0,0,0,0,,,,1998-02-11T10:28:00Z,1998-02-11T10:36:00Z
Ocean Beach,WINTER,1997,2/11/1998,12,Yes,0,0,0,0,0,0,0,0,0,not surveyed,,,1998-02-11T10:36:00Z,1998-02-11T10:36:00Z
Ocean Beach,WINTER,1997,2/11/1998,13,No,0,0,0,0,0,0,0,0,0,not surveyed,,,1998-02-11T10:36:00Z,1998-02-11T10:36:00Z
Ocean Beach,WINTER,1997,2/11/1998,14,No,0,0,0,0,0,0,0,0,0,not surveyed,,,1998-02-11T10:36:00Z,1998-02-11T10:36:00Z
Ocean Beach,WINTER,1997,2/16/1998,1,No,16,0,0,0,1,0,0,0,0,chasing a willet,,,1998-02-16T15:20:00Z,1998-02-16T15:27:00Z
Ocean Beach,WINTER,1997,2/16/1998,2,No,15,1,0,2,0,0,0,0,0,,,,1998-02-16T15:27:00Z,1998-02-16T15:32:00Z
Ocean Beach,WINTER,1997,2/16/1998,3,No,20,1,0,1,0,0,0,0,0,man playing bagpipes,,,1998-02-16T15:32:00Z,1998-02-16T15:36:00Z
